scientific.name,common.name,iconic.taxon.name,groups,observed.on,place.guess,positional.accuracy,user.login,user.id,captive.cultivated,url,image.url,license,source,checklist,count,longitude,latitude
Uta stansburiana,common side-blotched lizard,Reptilia,Reptiles,2026-08-04,"Saguaro National Park, Pima, Arizona, United States",4,huntingbon,963417,false,https://www.inaturalist.org/observations/389811981,https://inaturalist-open-data.s3.amazonaws.com/photos/714066715/medium.jpg,CC0,iNaturalist,NA,1,-110.7261277778,32.1651694444
Uta stansburiana,common side-blotched lizard,Reptilia,Reptiles,2026-08-04,"Pima County, AZ, USA",7,elka_bamboo,2874187,false,https://www.inaturalist.org/observations/389452297,https://inaturalist-open-data.s3.amazonaws.com/photos/713369506/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.2082127405,32.29097633
Astur cooperii,cooper's hawk,Aves,Birds,2026-08-10,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382116716,NA,NA,eBird,S382116716,1,-110.724721,32.2035417
Scaphiopus couchii,couch's spadefoot,Amphibia,Amphibians,2026-08-06,"North Coyote Wash Trail, Tucson, AZ, US",5,desert_hambone,8378584,false,https://www.inaturalist.org/observations/388968790,https://inaturalist-open-data.s3.amazonaws.com/photos/712460712/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.6825866667,32.1329945
Larrea tridentata,creosote bush,Plantae,Plants,2026-08-10,Tucson,4,gmarshall33,9397159,false,https://www.inaturalist.org/observations/390049967,https://inaturalist-open-data.s3.amazonaws.com/photos/714721567/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.1981887817,32.2773246765
Larrea tridentata,creosote bush,Plantae,Plants,2026-08-04,"Tucson, AZ 85743, USA",NA,elka_bamboo,2874187,false,https://www.inaturalist.org/observations/389137432,https://inaturalist-open-data.s3.amazonaws.com/photos/712760851/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.2082664997,32.2909138997
Larrea tridentata,creosote bush,Plantae,Plants,2026-08-04,"Tucson, AZ 85743, USA",NA,ruzickajan,1365184,false,https://www.inaturalist.org/observations/389070044,https://inaturalist-open-data.s3.amazonaws.com/photos/712630353/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.21205,32.2625133333
Larrea tridentata,creosote bush,Plantae,Plants,2026-08-06,"Tucson, AZ, US",6,k_noe,6308462,false,https://www.inaturalist.org/observations/388820248,https://inaturalist-open-data.s3.amazonaws.com/photos/712163890/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.7231575624,32.2121195449
Larrea tridentata,creosote bush,Plantae,Plants,2026-08-04,"Desert Discovery Trail, Tucson, AZ, US",4,bstreets,460184,false,https://www.inaturalist.org/observations/388768749,https://inaturalist-open-data.s3.amazonaws.com/photos/712063996/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.2116646714,32.2611971387
Toxostoma curvirostre,curve-billed thrasher,Aves,Birds,2026-08-10,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382061545,NA,NA,eBird,S382061545,2,-110.724721,32.2035417
Toxostoma curvirostre,curve-billed thrasher,Aves,Birds,2026-08-10,Saguaro NP--East--Extreme Living Overlook,NA,NA,NA,NA,https://ebird.org/checklist/S382075582,NA,NA,eBird,S382075582,1,-110.731385,32.189803
Toxostoma curvirostre,curve-billed thrasher,Aves,Birds,2026-08-10,Saguaro NP--West--Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382039197,NA,NA,eBird,S382039197,1,-111.2106575,32.2625304
Toxostoma curvirostre,curve-billed thrasher,Aves,Birds,2026-08-09,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381803755,NA,NA,eBird,S381803755,6,-110.719749,32.180752
Toxostoma curvirostre,curve-billed thrasher,Aves,Birds,2026-08-09,"Saguaro National Park - Tucson Mountain District (West), Tucson US-AZ 32.26904, -111.21582",NA,NA,NA,NA,https://ebird.org/checklist/S381786834,NA,NA,eBird,S381786834,1,-111.215823,32.26904
Toxostoma curvirostre,curve-billed thrasher,Aves,Birds,2026-08-09,Saguaro NP--East--Cactus Forest Dr Loop,NA,NA,NA,NA,https://ebird.org/checklist/S381652398,NA,NA,eBird,S381652398,2,-110.7076505,32.191219
Toxostoma curvirostre,curve-billed thrasher,Aves,Birds,2026-08-09,Saguaro NP--East--Rincon Mountain Visitor Center (not Cactus Loop Dr.),NA,NA,NA,NA,https://ebird.org/checklist/S381683723,NA,NA,eBird,S381683723,1,-110.7363725,32.180053
Toxostoma curvirostre,curve-billed thrasher,Aves,Birds,2026-08-08,Saguaro NP--West--Red Hills Visitors Center,NA,NA,NA,NA,https://ebird.org/checklist/S381284598,NA,NA,eBird,S381284598,1,-111.1972591,32.2542072
Toxostoma curvirostre,curve-billed thrasher,Aves,Birds,2026-08-08,Saguaro NP--West--Valley View Overlook Trail,NA,NA,NA,NA,https://ebird.org/checklist/S381284537,NA,NA,eBird,S381284537,1,-111.197789,32.2770486
Toxostoma curvirostre,curve-billed thrasher,Aves,Birds,2026-08-07,Saguaro NP--West--Ez-Kim-In-Zin Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S380986550,NA,NA,eBird,S380986550,1,-111.1693963,32.2856157
Toxostoma curvirostre,curve-billed thrasher,Aves,Birds,2026-08-07,Saguaro NP--East--Javelina Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S380986294,NA,NA,eBird,S380986294,1,-110.7236373,32.1657012
Toxostoma curvirostre,curve-billed thrasher,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest South Trailhead,NA,NA,NA,NA,https://ebird.org/checklist/S380847581,NA,NA,eBird,S380847581,NA,-110.7287979,32.1704179
Toxostoma curvirostre,curve-billed thrasher,Aves,Birds,2026-08-07,SagNP Future Generations,NA,NA,NA,NA,https://ebird.org/checklist/S380983202,NA,NA,eBird,S380983202,1,-110.7344467,32.1810867
Toxostoma curvirostre,curve-billed thrasher,Aves,Birds,2026-08-05,Saguaro NP--West--Hugh Norris Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380641008,NA,NA,eBird,S380641008,1,-111.1983991,32.2694148
Toxostoma curvirostre,curve-billed thrasher,Aves,Birds,2026-08-05,Saguaro NP--East--Lower Chiminea Canyon,NA,NA,NA,NA,https://ebird.org/checklist/S380197643,NA,NA,eBird,S380197643,4,-110.6086395,32.1534807
Aphonopelma chalcodes,desert blonde tarantula,Arachnida,Spiders,2026-08-05,"Cactus Forest Dr, Tucson, AZ, US",4,matthew_austin,585237,false,https://www.inaturalist.org/observations/389335505,https://inaturalist-open-data.s3.amazonaws.com/photos/713146347/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.7323833333,32.1937916667
Gossypium thurberi,desert cotton,Plantae,Plants,2026-08-06,"Pima County, AZ, USA",31,jwalk821,4820132,false,https://www.inaturalist.org/observations/389094964,https://inaturalist-open-data.s3.amazonaws.com/photos/712673845/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.6789512396,32.1387922393
Progne subis hesperia,desert purple martin,Aves,Birds,2026-08-09,"Shantz Trail, Tucson, AZ, US",7,arizona_adrienne,1128542,false,https://www.inaturalist.org/observations/389833429,https://inaturalist-open-data.s3.amazonaws.com/photos/714114424/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.72895,32.2183633333
Progne subis hesperia,desert purple martin,Aves,Birds,2026-08-07,"Pima County, AZ, USA",NA,ronbinature,7913441,false,https://www.inaturalist.org/observations/389497870,https://inaturalist-open-data.s3.amazonaws.com/photos/713460933/medium.jpg,CC-BY-SA,iNaturalist,NA,1,-110.7291751867,32.2193724667
Progne subis hesperia,desert purple martin,Aves,Birds,2026-08-05,"Pima County, AZ, USA",NA,ronbinature,7913441,false,https://www.inaturalist.org/observations/389222444,https://inaturalist-open-data.s3.amazonaws.com/photos/712929704/medium.jpg,CC-BY-SA,iNaturalist,NA,1,-110.7292103533,32.2194009233
Progne subis hesperia,desert purple martin,Aves,Birds,2026-08-04,"Pima County, AZ, USA",1762,ronbinature,7913441,false,https://www.inaturalist.org/observations/388375735,https://inaturalist-open-data.s3.amazonaws.com/photos/711297252/medium.jpg,CC-BY-SA,iNaturalist,NA,1,-110.7266859871,32.2088660905
Sceloporus magister,desert spiny lizard,Reptilia,Reptiles,2026-08-04,"Pima County, AZ, USA",4,elka_bamboo,2874187,false,https://www.inaturalist.org/observations/389452295,https://inaturalist-open-data.s3.amazonaws.com/photos/713368274/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.2082,32.2908
Acourtia nana,dwarf desert peony,Plantae,Plants,2026-08-06,"Saguaro National Park - Rincon Mountain District, Tucson, AZ, US",5,roomthily,442615,false,https://www.inaturalist.org/observations/389778093,https://inaturalist-open-data.s3.amazonaws.com/photos/714003569/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.6858533333,32.2351616667
Asterocampa leilia,empress leilia,Insecta,Insects,2026-08-10,"Saguaro National Park - Rincon Mountain District, Tucson, AZ, US",4,abirdbetweenflights,229524,false,https://www.inaturalist.org/observations/390138059,https://static.inaturalist.org/photos/714713076/medium.jpg,,iNaturalist,NA,1,-110.7238383333,32.21137
Asterocampa leilia,empress leilia,Insecta,Insects,2026-08-10,"Tucson, AZ 85748, USA",NA,atuffnstuff,5205325,false,https://www.inaturalist.org/observations/390042005,https://static.inaturalist.org/photos/714531781/medium.jpg,,iNaturalist,NA,1,-110.723864,32.2114005997
Streptopelia decaocto,eurasian collared-dove,Aves,Birds,2026-08-09,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381803755,NA,NA,eBird,S381803755,4,-110.719749,32.180752
Pseudoleon superbus,filigree skimmer,Insecta,Insects,2026-08-06,"Pima County, AZ, USA",31,jwalk821,4820132,false,https://www.inaturalist.org/observations/389094985,https://inaturalist-open-data.s3.amazonaws.com/photos/712673905/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.68180511,32.1336996944
Pseudoleon superbus,filigree skimmer,Insecta,Insects,2026-08-06,"Pima County, AZ, USA",172,roomthily,442615,false,https://www.inaturalist.org/observations/388915318,https://inaturalist-open-data.s3.amazonaws.com/photos/712350216/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.6829972597,32.209801239
Pseudoleon superbus,filigree skimmer,Insecta,Insects,2026-08-06,"Pima County, AZ, USA",109,roomthily,442615,false,https://www.inaturalist.org/observations/388915305,https://inaturalist-open-data.s3.amazonaws.com/photos/712349944/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.6844798514,32.2110483428
Callipepla gambelii,gambel's quail,Aves,Birds,2026-08-10,Saguaro NP--East--Extreme Living Overlook,NA,NA,NA,NA,https://ebird.org/checklist/S382075582,NA,NA,eBird,S382075582,2,-110.731385,32.189803
Callipepla gambelii,gambel's quail,Aves,Birds,2026-08-09,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381803755,NA,NA,eBird,S381803755,2,-110.719749,32.180752
Callipepla gambelii,gambel's quail,Aves,Birds,2026-08-09,Saguaro NP--East--Cactus Forest Dr Loop,NA,NA,NA,NA,https://ebird.org/checklist/S381652398,NA,NA,eBird,S381652398,11,-110.7076505,32.191219
Callipepla gambelii,gambel's quail,Aves,Birds,2026-08-07,Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380973934,NA,NA,eBird,S380973934,1,-111.203597,32.256832
Callipepla gambelii,gambel's quail,Aves,Birds,2026-08-07,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380983302,NA,NA,eBird,S380983302,7,-110.724721,32.2035417
Callipepla gambelii,gambel's quail,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest North Trailhead,NA,NA,NA,NA,https://ebird.org/checklist/S380812131,NA,NA,eBird,S380812131,1,-110.7217595,32.1995255
Callipepla gambelii,gambel's quail,Aves,Birds,2026-08-05,Saguaro NP--West--Hugh Norris Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380641008,NA,NA,eBird,S380641008,8,-111.1983991,32.2694148
Scolopendra heros,giant desert centipede,Animalia,Other animals,2026-08-09,"Tanque Verde Ridge Trail, Tucson, AZ, US",20,ruthallenrn,10280511,false,https://www.inaturalist.org/observations/389843071,https://inaturalist-open-data.s3.amazonaws.com/photos/714133227/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.7161466667,32.1580971667
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-04,"Pima County, AZ, USA",15,elka_bamboo,2874187,false,https://www.inaturalist.org/observations/389453724,https://inaturalist-open-data.s3.amazonaws.com/photos/713372525/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.2015,32.2772
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-10,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382061545,NA,NA,eBird,S382061545,6,-110.724721,32.2035417
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-10,Saguaro NP--East--Extreme Living Overlook,NA,NA,NA,NA,https://ebird.org/checklist/S382075582,NA,NA,eBird,S382075582,2,-110.731385,32.189803
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-10,Saguaro NP--West--Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382039197,NA,NA,eBird,S382039197,2,-111.2106575,32.2625304
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-09,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381803755,NA,NA,eBird,S381803755,5,-110.719749,32.180752
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-09,"Saguaro National Park - Tucson Mountain District (West), Tucson US-AZ 32.26904, -111.21582",NA,NA,NA,NA,https://ebird.org/checklist/S381786834,NA,NA,eBird,S381786834,1,-111.215823,32.26904
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-09,Saguaro NP--East--Cactus Forest Dr Loop,NA,NA,NA,NA,https://ebird.org/checklist/S381652398,NA,NA,eBird,S381652398,2,-110.7076505,32.191219
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-09,Saguaro NP--East--Rincon Mountain Visitor Center (not Cactus Loop Dr.),NA,NA,NA,NA,https://ebird.org/checklist/S381683723,NA,NA,eBird,S381683723,1,-110.7363725,32.180053
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-07,Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380973934,NA,NA,eBird,S380973934,1,-111.203597,32.256832
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-07,Saguaro NP--West--Ez-Kim-In-Zin Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S380986550,NA,NA,eBird,S380986550,1,-111.1693963,32.2856157
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest South Trailhead,NA,NA,NA,NA,https://ebird.org/checklist/S380826761,NA,NA,eBird,S380826761,1,-110.7287979,32.1704179
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-07,SagNP Future Generations,NA,NA,NA,NA,https://ebird.org/checklist/S380983202,NA,NA,eBird,S380983202,1,-110.7344467,32.1810867
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-07,Saguaro NP--East--Broadway trailhead,NA,NA,NA,NA,https://ebird.org/checklist/S380822942,NA,NA,eBird,S380822942,2,-110.7261643,32.2207405
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-05,Saguaro NP--West--Hugh Norris Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380641008,NA,NA,eBird,S380641008,2,-111.1983991,32.2694148
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-05,Saguaro NP--West--Valley View Overlook Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380509188,NA,NA,eBird,S380509188,2,-111.197789,32.2770486
Melanerpes uropygialis,gila woodpecker,Aves,Birds,2026-08-05,Saguaro NP--East--Lower Chiminea Canyon,NA,NA,NA,NA,https://ebird.org/checklist/S380197643,NA,NA,eBird,S380197643,7,-110.6086395,32.1534807
Colaptes chrysoides,gilded flicker,Aves,Birds,2026-08-10,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382116716,NA,NA,eBird,S382116716,1,-110.724721,32.2035417
Colaptes chrysoides,gilded flicker,Aves,Birds,2026-08-09,"Saguaro National Park - Tucson Mountain District (West), Tucson US-AZ 32.26904, -111.21582",NA,NA,NA,NA,https://ebird.org/checklist/S381786834,NA,NA,eBird,S381786834,3,-111.215823,32.26904
Colaptes chrysoides,gilded flicker,Aves,Birds,2026-08-08,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381337802,NA,NA,eBird,S381337802,1,-110.719749,32.180752
Colaptes chrysoides,gilded flicker,Aves,Birds,2026-08-08,Saguaro NP--West--Valley View Overlook Trail,NA,NA,NA,NA,https://ebird.org/checklist/S381284537,NA,NA,eBird,S381284537,3,-111.197789,32.2770486
Colaptes chrysoides,gilded flicker,Aves,Birds,2026-08-08,Saguaro NP--West--Hugh Norris Trail,NA,NA,NA,NA,https://ebird.org/checklist/S381282402,NA,NA,eBird,S381282402,1,-111.1983991,32.2694148
Colaptes chrysoides,gilded flicker,Aves,Birds,2026-08-07,Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380973934,NA,NA,eBird,S380973934,1,-111.203597,32.256832
Colaptes chrysoides,gilded flicker,Aves,Birds,2026-08-07,Saguaro NP--West--Ez-Kim-In-Zin Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S380986550,NA,NA,eBird,S380986550,1,-111.1693963,32.2856157
Colaptes chrysoides,gilded flicker,Aves,Birds,2026-08-05,Saguaro NP--East--Cactus Forest South Trailhead,NA,NA,NA,NA,https://ebird.org/checklist/S380360508,NA,NA,eBird,S380360508,2,-110.7287979,32.1704179
Colaptes chrysoides,gilded flicker,Aves,Birds,2026-08-05,Saguaro NP--East--Cactus Forest Dr Loop,NA,NA,NA,NA,https://ebird.org/checklist/S380371185,NA,NA,eBird,S380371185,3,-110.7076505,32.191219
Colaptes chrysoides,gilded flicker,Aves,Birds,2026-08-05,Saguaro NP--West--Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380254466,NA,NA,eBird,S380254466,2,-111.2106575,32.2625304
Colaptes chrysoides,gilded flicker,Aves,Birds,2026-08-05,Saguaro NP--East--Lower Chiminea Canyon,NA,NA,NA,NA,https://ebird.org/checklist/S380197643,NA,NA,eBird,S380197643,2,-110.6086395,32.1534807
Aquila chrysaetos,golden eagle,Aves,Birds,2026-08-10,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382116716,NA,NA,eBird,S382116716,1,-110.724721,32.2035417
Cochemiea grahamii,graham's nipple cactus,Plantae,Plants,2026-08-10,"Tucson, AZ 85748, USA",NA,atuffnstuff,5205325,false,https://www.inaturalist.org/observations/390055319,https://static.inaturalist.org/photos/714554104/medium.jpg,,iNaturalist,NA,1,-110.7238186997,32.2113449
Cochemiea grahamii,graham's nipple cactus,Plantae,Plants,2026-08-07,"Loma Verde Trail, Tucson, AZ, US",3,swagner23,1632858,false,https://www.inaturalist.org/observations/389369624,https://inaturalist-open-data.s3.amazonaws.com/photos/713210925/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.7097383333,32.2085116667
Cochemiea grahamii,graham's nipple cactus,Plantae,Plants,2026-08-07,"Loma Verde Trail, Tucson, AZ, US",3,swagner23,1632858,false,https://www.inaturalist.org/observations/389367966,https://inaturalist-open-data.s3.amazonaws.com/photos/713207830/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.70893,32.2156666667
Cochemiea grahamii,graham's nipple cactus,Plantae,Plants,2026-08-04,"Tucson, AZ 85743, USA",NA,elka_bamboo,2874187,false,https://www.inaturalist.org/observations/389137790,https://inaturalist-open-data.s3.amazonaws.com/photos/712761578/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.2082192997,32.291263
Cochemiea grahamii,graham's nipple cactus,Plantae,Plants,2026-08-04,"Tucson, AZ 85743, USA",NA,elka_bamboo,2874187,false,https://www.inaturalist.org/observations/389136900,https://inaturalist-open-data.s3.amazonaws.com/photos/712759857/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.2031479,32.2768634
Cochemiea grahamii,graham's nipple cactus,Plantae,Plants,2026-08-04,"Tucson, AZ 85743, USA",NA,ruzickajan,1365184,false,https://www.inaturalist.org/observations/389073754,https://inaturalist-open-data.s3.amazonaws.com/photos/712637878/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.21093,32.2626933333
Geococcyx californianus,greater roadrunner,Aves,Birds,2026-08-10,Saguaro NP--West--Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382039197,NA,NA,eBird,S382039197,1,-111.2106575,32.2625304
Geococcyx californianus,greater roadrunner,Aves,Birds,2026-08-08,Saguaro NP--East--Extreme Living Overlook,NA,NA,NA,NA,https://ebird.org/checklist/S381376308,NA,NA,eBird,S381376308,2,-110.731385,32.189803
Geococcyx californianus,greater roadrunner,Aves,Birds,2026-08-07,Saguaro NP--East--Rincon Mountain Visitor Center (not Cactus Loop Dr.),NA,NA,NA,NA,https://ebird.org/checklist/S380851438,NA,NA,eBird,S380851438,1,-110.7363725,32.180053
Geococcyx californianus,greater roadrunner,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest Dr Loop,NA,NA,NA,NA,https://ebird.org/checklist/S380864059,NA,NA,eBird,S380864059,1,-110.7076505,32.191219
Geococcyx californianus,greater roadrunner,Aves,Birds,2026-08-05,Saguaro NP--West--Hugh Norris Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380641008,NA,NA,eBird,S380641008,2,-111.1983991,32.2694148
Geococcyx californianus,greater roadrunner,Aves,Birds,2026-08-05,Saguaro NP--East--Lower Chiminea Canyon,NA,NA,NA,NA,https://ebird.org/checklist/S380197643,NA,NA,eBird,S380197643,3,-110.6086395,32.1534807
Ruellia ciliatiflora,hairyflower ruellia,Plantae,Plants,2026-08-06,"Pima County, AZ, USA",15,jwalk821,4820132,false,https://www.inaturalist.org/observations/389094947,https://inaturalist-open-data.s3.amazonaws.com/photos/712673804/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.6795224442,32.1395078658
Parabuteo unicinctus,harris's hawk,Aves,Birds,2026-08-09,Saguaro NP--West--Cam-Boh Trail,NA,NA,NA,NA,https://ebird.org/checklist/S381655667,NA,NA,eBird,S381655667,1,-111.1659926,32.3192677
Euphorbia capitellata,head sandmat,Plantae,Plants,2026-08-04,"Tucson, AZ 85743, USA",NA,elka_bamboo,2874187,false,https://www.inaturalist.org/observations/389138195,https://inaturalist-open-data.s3.amazonaws.com/photos/712762164/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.1978555,32.2774894
Jatropha cardiophylla,heartleaf limberbush,Plantae,Plants,2026-08-06,"Pima County, AZ, USA",15,jwalk821,4820132,false,https://www.inaturalist.org/observations/389094945,https://inaturalist-open-data.s3.amazonaws.com/photos/712673770/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.682695734,32.1372985149
Jatropha cardiophylla,heartleaf limberbush,Plantae,Plants,2026-08-04,"Tucson, AZ 85743, USA",NA,ruzickajan,1365184,false,https://www.inaturalist.org/observations/389072831,https://inaturalist-open-data.s3.amazonaws.com/photos/712635788/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.21217,32.2624816667
Jatropha cardiophylla,heartleaf limberbush,Plantae,Plants,2026-08-04,"Tucson, AZ 85743, USA",NA,ruzickajan,1365184,false,https://www.inaturalist.org/observations/389071972,https://inaturalist-open-data.s3.amazonaws.com/photos/712634421/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.2120783333,32.2615583333
Jatropha cardiophylla,heartleaf limberbush,Plantae,Plants,2026-08-04,"Tucson, AZ 85743, USA",NA,ruzickajan,1365184,false,https://www.inaturalist.org/observations/389069655,https://inaturalist-open-data.s3.amazonaws.com/photos/712629511/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.21205,32.2625133333
Icterus cucullatus,hooded oriole,Aves,Birds,2026-08-09,"Saguaro National Park - Tucson Mountain District (West), Tucson, AZ, US",13,truthbum,2869572,false,https://www.inaturalist.org/observations/389890511,https://inaturalist-open-data.s3.amazonaws.com/photos/714230789/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.2113583333,32.2717883333
Icterus cucullatus,hooded oriole,Aves,Birds,2026-08-10,Saguaro NP--East--Mica View,NA,NA,NA,NA,https://ebird.org/checklist/S382075428,NA,NA,eBird,S382075428,3,-110.7246381,32.2111462
Haemorhous mexicanus,house finch,Aves,Birds,2026-08-10,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382061545,NA,NA,eBird,S382061545,2,-110.724721,32.2035417
Haemorhous mexicanus,house finch,Aves,Birds,2026-08-10,Saguaro NP--West--Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382039197,NA,NA,eBird,S382039197,1,-111.2106575,32.2625304
Haemorhous mexicanus,house finch,Aves,Birds,2026-08-09,Saguaro NP--East--Cactus Forest Dr Loop,NA,NA,NA,NA,https://ebird.org/checklist/S381652398,NA,NA,eBird,S381652398,2,-110.7076505,32.191219
Haemorhous mexicanus,house finch,Aves,Birds,2026-08-08,Saguaro NP--East--Extreme Living Overlook,NA,NA,NA,NA,https://ebird.org/checklist/S381353625,NA,NA,eBird,S381353625,1,-110.731385,32.189803
Haemorhous mexicanus,house finch,Aves,Birds,2026-08-08,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381337802,NA,NA,eBird,S381337802,1,-110.719749,32.180752
Haemorhous mexicanus,house finch,Aves,Birds,2026-08-07,Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380973934,NA,NA,eBird,S380973934,1,-111.203597,32.256832
Haemorhous mexicanus,house finch,Aves,Birds,2026-08-07,Saguaro NP--East--Javelina Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S380986294,NA,NA,eBird,S380986294,1,-110.7236373,32.1657012
Haemorhous mexicanus,house finch,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest South Trailhead,NA,NA,NA,NA,https://ebird.org/checklist/S380847581,NA,NA,eBird,S380847581,NA,-110.7287979,32.1704179
Haemorhous mexicanus,house finch,Aves,Birds,2026-08-05,Saguaro NP--East--Lower Chiminea Canyon,NA,NA,NA,NA,https://ebird.org/checklist/S380197643,NA,NA,eBird,S380197643,3,-110.6086395,32.1534807
Simmondsia chinensis,jojoba,Plantae,Plants,2026-08-04,"N Kinney Rd, Tucson, AZ, US",8,bstreets,460184,false,https://www.inaturalist.org/observations/388768668,https://inaturalist-open-data.s3.amazonaws.com/photos/712063794/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.2020902659,32.2560023324
Dryobates scalaris,ladder-backed woodpecker,Aves,Birds,2026-08-09,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381803755,NA,NA,eBird,S381803755,1,-110.719749,32.180752
